id1,id2,FieldOfStudyName1,FieldOfStudyName2,distance
terms62,terms121,comp,soc,0.15811387770723795
terms62,terms122,comp,soc,0.2549509794787048
terms62,terms123,comp,soc,0.16492422495242517
terms62,terms124,comp,soc,0.22803508711089687
terms62,terms125,comp,soc,0.21954498672949327
terms62,terms126,comp,soc,0.2302172817386904
terms62,terms127,comp,soc,0.09219544109797448
terms62,terms128,comp,soc,0.30594118589493513
terms62,terms129,comp,soc,0.2002498356554166
terms62,terms130,comp,soc,0.33136081805004713
terms62,terms131,comp,soc,0.11704699951458576
terms62,terms132,comp,soc,0.22561028567609268
terms62,terms133,comp,soc,0.31622778015332076
terms62,terms134,comp,soc,0.36674240420818843
terms62,terms135,comp,soc,0.23600847806719577
terms62,terms136,comp,soc,0.26476404033129264
terms62,terms137,comp,soc,0.15132745427547742
terms62,terms138,comp,soc,0.15811387770723795
terms62,terms139,comp,soc,0.10049875377954655
terms62,terms140,comp,soc,0.22561028567609268
terms62,terms141,comp,soc,0.1603121956697814
terms62,terms142,comp,soc,0.1655294473970137
terms62,terms143,comp,soc,0.22022715789130917
terms62,terms144,comp,soc,0.28792361375579045
terms62,terms145,comp,soc,0.274590595639667
terms62,terms146,comp,soc,0.3224903068823104
terms62,terms147,comp,soc,0.26305892344595005
terms62,terms148,comp,soc,0.23409400125708266
terms62,terms149,comp,soc,0.2915475906534202
terms62,terms150,comp,soc,0.1843908850244002
terms62,terms151,comp,phy,0.1931320748414413
terms62,terms152,comp,phy,0.10440306275551516
terms62,terms153,comp,phy,0.16643316605086114
terms62,terms154,comp,phy,0.13928388139709547
terms62,terms155,comp,phy,0.08485281184577752
terms62,terms156,comp,phy,0.0500000018626452
terms62,terms157,comp,phy,0.12206555342895924
terms62,terms158,comp,phy,0.16155494579126856
terms62,terms159,comp,phy,0.1780449353188164
terms62,terms160,comp,phy,0.05656854386469644
terms62,terms161,comp,phy,0.14866068415035977
terms62,terms162,comp,phy,0.0921954425122001
terms62,terms163,comp,phy,0.06324555178971931
terms62,terms164,comp,phy,0.23769728657412875
terms62,terms165,comp,phy,0.19723082643018522
terms62,terms166,comp,phy,0.1802775598470029
terms62,terms167,comp,phy,0.09999999776482582
terms62,terms168,comp,phy,0.11401753996142312
terms62,terms169,comp,phy,0.1708800745749813
terms62,terms170,comp,phy,0.18681541274704408
terms62,terms171,comp,phy,0.2360084676493851
terms62,terms172,comp,phy,0.23853720764437494
terms62,terms173,comp,phy,0.19723082643018522
terms62,terms174,comp,phy,0.07071067627473016
terms62,terms175,comp,phy,0.22803507992284625
terms62,terms176,comp,phy,0.050990193630913436
terms62,terms177,comp,phy,0.2692582415327326
terms62,terms178,comp,phy,0.254950969834923
terms62,terms179,comp,phy,0.13453623746361779
terms62,terms180,comp,phy,0.17720044929291226
terms62,terms181,comp,phy,0.15811388477547933
terms62,terms182,comp,phy,0.1941648781745903
terms62,terms183,comp,phy,0.13601470355357723
terms62,terms184,comp,phy,0.24186773813236082
terms62,terms185,comp,phy,0.2002498430967014
terms62,terms186,comp,phy,0.1565247549263843
terms62,terms187,comp,phy,0.16970562369155504
terms62,terms188,comp,phy,0.1780449353188164
terms62,terms189,comp,phy,0.2360084676493851
terms62,terms190,comp,phy,0.3138470981200524
terms62,terms191,comp,phy,0.1655294549362898
terms62,terms192,comp,phy,0.0640312423976002
terms62,terms193,comp,phy,0.09433980921190693
terms62,terms194,comp,phy,0.16643316605086114
terms62,terms195,comp,phy,0.16763054595128243
terms62,terms196,comp,phy,0.22203602923941423
terms62,terms197,comp,phy,0.14422204779494552
terms62,terms198,comp,phy,0.08062257752919211
terms62,terms199,comp,phy,0.34828148611667425
terms62,terms200,comp,phy,0.26627053631016645
terms63,terms101,comp,soc,0.32756677976149573
terms63,terms102,comp,soc,0.3255764049880584
terms63,terms103,comp,soc,0.3667424301613269
terms63,terms104,comp,soc,0.28861739457025964
terms63,terms105,comp,soc,0.3269556642682134
terms63,terms106,comp,soc,0.40521597836297424
terms63,terms107,comp,soc,0.3436568089244134
terms63,terms108,comp,soc,0.3956008046689103
terms63,terms109,comp,soc,0.3059411826072822
terms63,terms110,comp,soc,0.10440306810778661
terms63,terms111,comp,soc,0.16643316918449516
terms63,terms112,comp,soc,0.4176122658300116
terms63,terms113,comp,soc,0.27313000618506145
terms63,terms114,comp,soc,0.18027756563297678
terms63,terms115,comp,soc,0.3224903138132913
terms63,terms116,comp,soc,0.33541020961977214
terms63,terms117,comp,soc,0.30463092500742056
terms63,terms118,comp,soc,0.28460499895728003
terms63,terms119,comp,soc,0.32756677976149573
terms63,terms120,comp,soc,0.19924858633524675
terms63,terms121,comp,soc,0.21095022452792997
terms63,terms122,comp,soc,0.33241540469945113
terms63,terms123,comp,soc,0.2220360318399831
terms63,terms124,comp,soc,0.30870698066626734
terms63,terms125,comp,soc,0.30805843692920326
terms63,terms126,comp,soc,0.30083217110545846
terms63,terms127,comp,soc,0.18439088361017458
terms63,terms128,comp,soc,0.3601388764007747
terms63,terms129,comp,soc,0.26683327210728147
terms63,terms130,comp,soc,0.40261642975984346
terms63,terms131,comp,soc,0.10770329788594807
terms63,terms132,comp,soc,0.2807133781095775
terms63,terms133,comp,soc,0.3981205960607315
terms63,terms134,comp,soc,0.4427188584048944
terms63,terms135,comp,soc,0.3264965561193873
terms63,terms136,comp,soc,0.341760142827785
terms63,terms137,comp,soc,0.2284731863571024
terms63,terms138,comp,soc,0.21095022452792997
terms63,terms139,comp,soc,0.1708800717409017
terms63,terms140,comp,soc,0.2807133781095775
terms63,terms141,comp,soc,0.23409399711953327
terms63,terms142,comp,soc,0.2523885810581306
terms63,terms143,comp,soc,0.2863564225404363
terms63,terms144,comp,soc,0.3712142337824129
terms63,terms145,comp,soc,0.3640054837181584
terms63,terms146,comp,soc,0.3956008046689103
terms63,terms147,comp,soc,0.3383784799614406
terms63,terms148,comp,soc,0.317647604712094
terms63,terms149,comp,soc,0.36400548965397095
terms63,terms150,comp,soc,0.2418677270427914
terms63,terms151,comp,phy,0.11999999731779099
terms63,terms152,comp,phy,0.05656854123051835
terms63,terms153,comp,phy,0.08246211066918137
terms63,terms154,comp,phy,0.07280109905655174
terms63,terms155,comp,phy,0.12999999709427357
terms63,terms156,comp,phy,0.10770329719417904
terms63,terms157,comp,phy,0.03162277589485966
terms63,terms158,comp,phy,0.09055385491109602
terms63,terms159,comp,phy,0.08602325183029726
terms63,terms160,comp,phy,0.11180340004118981
terms63,terms161,comp,phy,0.08246211066918137
terms63,terms162,comp,phy,0.0
terms63,terms163,comp,phy,0.041231055334590684
terms63,terms164,comp,phy,0.1702938654311923
terms63,terms165,comp,phy,0.11401754175843579
terms63,terms166,comp,phy,0.14422204882815517
terms63,terms167,comp,phy,0.06708203782559327
terms63,terms168,comp,phy,0.029999999329447746
terms63,terms169,comp,phy,0.10049875767168905
terms63,terms170,comp,phy,0.12165524788675765
terms63,terms171,comp,phy,0.14422204624513107
terms63,terms172,comp,phy,0.1523154628705762
terms63,terms173,comp,phy,0.11401754175843579
terms63,terms174,comp,phy,0.05000000074505806
terms63,terms175,comp,phy,0.13892443678929484
terms63,terms176,comp,phy,0.06082762578068068
terms63,terms177,comp,phy,0.20000000298023224
terms63,terms178,comp,phy,0.16401219066190661
terms63,terms179,comp,phy,0.04472135855039551
terms63,terms180,comp,phy,0.1118033982085893
terms63,terms181,comp,phy,0.09219544796707038
terms63,terms182,comp,phy,0.10295630326968741
terms63,terms183,comp,phy,0.050990195822682015
terms63,terms184,comp,phy,0.18439089593414076
terms63,terms185,comp,phy,0.1523154628705762
terms63,terms186,comp,phy,0.07999999821186066
terms63,terms187,comp,phy,0.0781024950133397
terms63,terms188,comp,phy,0.08944271793379127
terms63,terms189,comp,phy,0.14764822566213365
terms63,terms190,comp,phy,0.23537204975848527
terms63,terms191,comp,phy,0.08062258122571518
terms63,terms192,comp,phy,0.1216552497240595
terms63,terms193,comp,phy,0.014142135307629587
terms63,terms194,comp,phy,0.08246211066918137
terms63,terms195,comp,phy,0.10198039164536403
terms63,terms196,comp,phy,0.1341640764841868
terms63,terms197,comp,phy,0.05385164686766691
terms63,terms198,comp,phy,0.10000000149011612
terms63,terms199,comp,phy,0.25612496231799325
terms63,terms200,comp,phy,0.17888543670058282
terms64,terms101,comp,soc,0.18973665183503724
terms64,terms102,comp,soc,0.19313207069434457
terms64,terms103,comp,soc,0.22803509789297283
terms64,terms104,comp,soc,0.15231546213684435
terms64,terms105,comp,soc,0.1600000113248825
terms64,terms106,comp,soc,0.25079870889326095
terms64,terms107,comp,soc,0.21540659438835807
terms64,terms108,comp,soc,0.24083188588346516
terms64,terms109,comp,soc,0.17464250096739095
terms64,terms110,comp,soc,0.11401754208516553
terms64,terms111,comp,soc,0.03999999910593033
terms64,terms112,comp,soc,0.26019224190543067
terms64,terms113,comp,soc,0.11180339754218918
terms64,terms114,comp,soc,0.07615772837807203
terms64,terms115,comp,soc,0.14317821302647094
terms64,terms116,comp,soc,0.20248457787355914
terms64,terms117,comp,soc,0.1403566889220808
terms64,terms118,comp,soc,0.13601471450912886
terms64,terms119,comp,soc,0.18973665183503724
terms64,terms120,comp,soc,0.08602324814931953
terms64,terms121,comp,soc,0.1303840421897169
terms64,terms122,comp,soc,0.17029386532181404
terms64,terms123,comp,soc,0.1280624818862374
terms64,terms124,comp,soc,0.14000000059604645
terms64,terms125,comp,soc,0.1208304610431684
terms64,terms126,comp,soc,0.15811387358409715
terms64,terms127,comp,soc,0.02236068177419871
terms64,terms128,comp,soc,0.25059929247358237
terms64,terms129,comp,soc,0.1389244294151076
terms64,terms130,comp,soc,0.25179355069959675
terms64,terms131,comp,soc,0.17464248987529668
terms64,terms132,comp,soc,0.17804493709729816
terms64,terms133,comp,soc,0.22360681107798275
terms64,terms134,comp,soc,0.28017850074764605
terms64,terms135,comp,soc,0.13601470793579795
terms64,terms136,comp,soc,0.1802775559208063
terms64,terms137,comp,soc,0.08062257082924387
terms64,terms138,comp,soc,0.1303840421897169
terms64,terms139,comp,soc,0.07280109445118
terms64,terms140,comp,soc,0.17804493709729816
terms64,terms141,comp,soc,0.094339808224707
terms64,terms142,comp,soc,0.07071067074295627
terms64,terms143,comp,soc,0.15652475742538502
terms64,terms144,comp,soc,0.1941648904537719
terms64,terms145,comp,soc,0.17492854718546294
terms64,terms146,comp,soc,0.24083188588346516
terms64,terms147,comp,soc,0.18110769460078083
terms64,terms148,comp,soc,0.14142135729098076
terms64,terms149,comp,soc,0.21213202698026584
terms64,terms150,comp,soc,0.14142135044211787
terms64,terms151,comp,phy,0.2906888339095718
terms64,terms152,comp,phy,0.20124611680878074
terms64,terms153,comp,phy,0.2662705362402133
terms64,terms154,comp,phy,0.23706539147373898
terms64,terms155,comp,phy,0.14000000059604645
terms64,terms156,comp,phy,0.09848857581656978
terms64,terms157,comp,phy,0.21931711964037268
terms64,terms158,comp,phy,0.2594224378798785
terms64,terms159,comp,phy,0.27586228216535946
terms64,terms160,comp,phy,0.12165525094892748
terms64,terms161,comp,phy,0.24596747535917626
terms64,terms162,comp,phy,0.1910497302050022
terms64,terms163,comp,phy,0.15620499241155217
terms64,terms164,comp,phy,0.3324154040270472
terms64,terms165,comp,phy,0.29681643966531035
terms64,terms166,comp,phy,0.26476404328604036
terms64,terms167,comp,phy,0.17888543586758254
terms64,terms168,comp,phy,0.21400934376605887
terms64,terms169,comp,phy,0.268328157966375
terms64,terms170,comp,phy,0.2823118813905701
terms64,terms171,comp,phy,0.3330165097261529
terms64,terms172,comp,phy,0.3383784859614769
terms64,terms173,comp,phy,0.29681643966531035
terms64,terms174,comp,phy,0.15811388053453448
terms64,terms175,comp,phy,0.32802438495797254
terms64,terms176,comp,phy,0.14764822969906963
terms64,terms177,comp,phy,0.36400549676671184
terms64,terms178,comp,phy,0.354682951717371
terms64,terms179,comp,phy,0.2343074879018664
terms64,terms180,comp,phy,0.27313000468474324
terms64,terms181,comp,phy,0.25495097838282055
terms64,terms182,comp,phy,0.2906888370493419
terms64,terms183,comp,phy,0.23600847364751854
terms64,terms184,comp,phy,0.33241540968644684
terms64,terms185,comp,phy,0.2886173941185019
terms64,terms186,comp,phy,0.25553864427908013
terms64,terms187,comp,phy,0.26907247769622206
terms64,terms188,comp,phy,0.2780287733614055
terms64,terms189,comp,phy,0.33600594631465247
terms64,terms190,comp,phy,0.411460814756645
terms64,terms191,comp,phy,0.2580697589553413
terms64,terms192,comp,phy,0.12041594665415484
terms64,terms193,comp,phy,0.19104973001001163
terms64,terms194,comp,phy,0.2662705362402133
terms64,terms195,comp,phy,0.2640075765209133
terms64,terms196,comp,phy,0.32202484067103404
terms64,terms197,comp,phy,0.24083188866778182
terms64,terms198,comp,phy,0.13601470204718888
terms64,terms199,comp,phy,0.44598205357873494
terms64,terms200,comp,phy,0.366196666543225
terms65,terms101,comp,soc,0.13038404347544208
terms65,terms102,comp,soc,0.13152945959876067
terms65,terms103,comp,soc,0.17029388041601795
terms65,terms104,comp,soc,0.09055385511679077
terms65,terms105,comp,soc,0.12083047152561407
terms65,terms106,comp,soc,0.20223747254936247
terms65,terms107,comp,soc,0.15297059148628847
terms65,terms108,comp,soc,0.1923538384476249
terms65,terms109,comp,soc,0.11180341286939346
terms65,terms110,comp,soc,0.16124515367218792
terms65,terms111,comp,soc,0.05099019180443959
terms65,terms112,comp,soc,0.21377559129430004
terms65,terms113,comp,soc,0.06708204199059443
terms65,terms114,comp,soc,0.028284267981081263
terms65,terms115,comp,soc,0.1204159522227882
terms65,terms116,comp,soc,0.14142137151554213
terms65,terms117,comp,soc,0.09848858092288976
terms65,terms118,comp,soc,0.08062259023599044
terms65,terms119,comp,soc,0.13038404347544208
terms65,terms120,comp,soc,0.019999999552965164
terms65,terms121,comp,soc,0.06324555237873956
terms65,terms122,comp,soc,0.12649111064768
terms65,terms123,comp,soc,0.05830952020066176
terms65,terms124,comp,soc,0.1029563030887714
terms65,terms125,comp,soc,0.11661904040132352
terms65,terms126,comp,soc,0.09999999403953552
terms65,terms127,comp,soc,0.09219544150203902
terms65,terms128,comp,soc,0.18384777865420543
terms65,terms129,comp,soc,0.07280109189264009
terms65,terms130,comp,soc,0.2009975008868488
terms65,terms131,comp,soc,0.14999999850988394
terms65,terms132,comp,soc,0.10816654152886213
terms65,terms133,comp,soc,0.19235385355377763
terms65,terms134,comp,soc,0.2376972748198182
terms65,terms135,comp,soc,0.14317821406721293
terms65,terms136,comp,soc,0.13601470026691173
terms65,terms137,comp,soc,0.022360675110196584
terms65,terms138,comp,soc,0.06324555237873956
terms65,terms139,comp,soc,0.036055513498550844
terms65,terms140,comp,soc,0.10816654152886213
terms65,terms141,comp,soc,0.030000001192092896
terms65,terms142,comp,soc,0.06324554707755844
terms65,terms143,comp,soc,0.09219544796707038
terms65,terms144,comp,soc,0.1664331807117921
terms65,terms145,comp,soc,0.17204649629863905
terms65,terms146,comp,soc,0.1923538384476249
terms65,terms147,comp,soc,0.1334166362630575
terms65,terms148,comp,soc,0.11401754551582588
terms65,terms149,comp,soc,0.16124515182392635
terms65,terms150,comp,soc,0.07071067653814798
terms65,terms151,comp,phy,0.3201562069845846
terms65,terms152,comp,phy,0.23345234753475608
terms65,terms153,comp,phy,0.28792359693578196
terms65,terms154,comp,phy,0.2668332793670616
terms65,terms155,comp,phy,0.19646882397975052
terms65,terms156,comp,phy,0.09848857487095501
terms65,terms157,comp,phy,0.22825424163810953
terms65,terms158,comp,phy,0.28861739502201744
terms65,terms159,comp,phy,0.2830194317819606
terms65,terms160,comp,phy,0.17262676331581456
terms65,terms161,comp,phy,0.27658632975895486
terms65,terms162,comp,phy,0.20615527911244555
terms65,terms163,comp,phy,0.16552945234818006
terms65,terms164,comp,phy,0.3667424158896402
terms65,terms165,comp,phy,0.31953090317014793
terms65,terms166,comp,phy,0.3099999949336052
terms65,terms167,comp,phy,0.17029386247797848
terms65,terms168,comp,phy,0.2340939953690316
terms65,terms169,comp,phy,0.29832867700434507
terms65,terms170,comp,phy,0.3157530632019587
terms65,terms171,comp,phy,0.33600594631465247
terms65,terms172,comp,phy,0.35846896516535576
terms65,terms173,comp,phy,0.31953090317014793
terms65,terms174,comp,phy,0.16124515228599173
terms65,terms175,comp,phy,0.3443835019448528
terms65,terms176,comp,phy,0.18110770056592843
terms65,terms177,comp,phy,0.3981205853467479
terms65,terms178,comp,phy,0.3671511886336131
terms65,terms179,comp,phy,0.2507987209247621
terms65,terms180,comp,phy,0.3059411679954915
terms65,terms181,comp,phy,0.2863564225404363
terms65,terms182,comp,phy,0.2941088230930621
terms65,terms183,comp,phy,0.2563201107724413
terms65,terms184,comp,phy,0.3721558861634208
terms65,terms185,comp,phy,0.330605503284423
terms65,terms186,comp,phy,0.2816025528273232
terms65,terms187,comp,phy,0.2817800522857389
terms65,terms188,comp,phy,0.2954657306647997
terms65,terms189,comp,phy,0.3534119338326431
terms65,terms190,comp,phy,0.4396589601393743
terms65,terms191,comp,phy,0.2561249698812971
terms65,terms192,comp,phy,0.17464248987529668
terms65,terms193,comp,phy,0.20124611597578052
terms65,terms194,comp,phy,0.28792359693578196
terms65,terms195,comp,phy,0.296141857129357
terms65,terms196,comp,phy,0.34014702266186053
terms65,terms197,comp,phy,0.2469817777482505
terms65,terms198,comp,phy,0.12041594294173259
terms65,terms199,comp,phy,0.4482186880563123
